NTCIR12-MathWiki-1	xxx	Prime_zeta_function:28	1	0.43858689309056953	seq
NTCIR12-MathWiki-1	xxx	Prime_zeta_function:25	2	0.4160685107376284	seq
NTCIR12-MathWiki-1	xxx	Prime_zeta_function:26	3	0.4160685107376284	seq
NTCIR12-MathWiki-1	xxx	Prime_zeta_function:27	4	0.4160685107376284	seq
NTCIR12-MathWiki-1	xxx	Karplus-Strong_string_synthesis:0	5	0.40136262838468717	seq
NTCIR12-MathWiki-1	xxx	KarplusStrong_string_synthesis:0	6	0.40136262838468717	seq
NTCIR12-MathWiki-1	xxx	Angle_trisection:42	7	0.40136262838468717	seq
NTCIR12-MathWiki-1	xxx	Angle_trisection:44	8	0.40136262838468717	seq
NTCIR12-MathWiki-1	xxx	System_of_linear_equations:29	9	0.40136262838468717	seq
NTCIR12-MathWiki-1	xxx	Matrix_calculus:267	10	0.40136262838468717	seq
NTCIR12-MathWiki-1	xxx	Enneper_surface:17	11	0.40136262838468717	seq
NTCIR12-MathWiki-1	xxx	Enneper_surface:19	12	0.40136262838468717	seq
NTCIR12-MathWiki-1	xxx	Domain_coloring:7	13	0.40136262838468717	seq
NTCIR12-MathWiki-1	xxx	Ringing_artifacts:5	14	0.40136262838468717	seq
NTCIR12-MathWiki-1	xxx	ChenGackstatter_surface:3	15	0.40136262838468717	seq
NTCIR12-MathWiki-1	xxx	Weyl_metrics:76	16	0.40136262838468717	seq
NTCIR12-MathWiki-2	xxx	Apollos:0	1	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Codex_Sinaiticus:0	2	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Codex_Sinaiticus:1	3	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Affine_group:18	4	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Affine_group:20	5	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Affine_group:21	6	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:0	7	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:1	8	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:10	9	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:11	10	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:12	11	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:13	12	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:14	13	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:15	14	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:16	15	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:17	16	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:18	17	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:19	18	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:2	19	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:20	20	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:21	21	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:22	22	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:23	23	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:24	24	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:25	25	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:26	26	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:27	27	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:28	28	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:29	29	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:3	30	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:30	31	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:31	32	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:32	33	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:33	34	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:34	35	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:35	36	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:36	37	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:37	38	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:38	39	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:39	40	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:4	41	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:40	42	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:41	43	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:42	44	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:43	45	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:44	46	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:45	47	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:46	48	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:47	49	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:48	50	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:49	51	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:5	52	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:50	53	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:51	54	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:52	55	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:53	56	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:54	57	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:55	58	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:56	59	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:57	60	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:58	61	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:59	62	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:6	63	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:60	64	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:61	65	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:62	66	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:63	67	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:64	68	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:65	69	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:66	70	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:67	71	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:68	72	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:69	73	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:7	74	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:70	75	0.35714285714285715	seq
NTCIR12-MathWiki-2	xxx	Alexandrian_text-type:71	76	0.35714285714285715	seq
